Unnamed: 0_x,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,tv_name,State Name,sd_name,d_name,Unnamed: 0_y,StateName,DistrictName,BlockName,VillageName,Contaminents,shrid2,elevation_mean,elevation_median,elevation_percentile_5,elevation_percentile_25,elevation_min,elevation_max,elevation_num_cells,elevation_std
617358,29,568,5520,608416,Ramenakoppa,Karnataka,Shimoga,Shimoga,284,KARNATAKA,SHIMOGA,SHIMOGA,RAMENAKOPPA,"Fluoride : 1.000, Iron : 0.200, Chloride : 250.000, Nitrate : 45.000, Sulphates : 200.000, Calcium : 200.000, Hardness : 300.000, Residual Chlorine : 0.200",11-29-568-05520-608416,607.2098631327395,606.0,595.0,602.0,588.0,644.0,4603,8.764265825887541
617364,29,568,5520,608422,Boodi Gere,Karnataka,Shimoga,Shimoga,372,KARNATAKA,SHIMOGA,SHIMOGA,BOODIGERE,"Arsenic : 0.500, Fluoride : 0.600, Iron : 0.400, Chloride : 255.000, Nitrate : 47.000, Hardness : 260.000, Residual Chlorine : 0.300",11-29-568-05520-608422,661.1486943907157,659.0,643.0,651.0,637.0,733.0,4136,14.12839672574582
617369,29,568,5520,608427,Hadona Halli,Karnataka,Shimoga,Shimoga,343,KARNATAKA,SHIMOGA,SHIMOGA,HADONAHALLI,"Arsenic : 0.050, Fluoride : 0.500, Iron : 0.300, Chloride : 300.000, Nitrate : 50.000, Hardness : 400.000, Residual Chlorine : 0.020",11-29-568-05520-608427,567.786716981132,568.0,551.0,565.0,549.0,581.0,6625,6.357306075889522
617370,29,568,5520,608428,Holaluru,Karnataka,Shimoga,Shimoga,352,KARNATAKA,SHIMOGA,SHIMOGA,HOLALUR,"Fluoride : 1.000, Chloride : 250.000",11-29-568-05520-608428,576.9449215279834,575.0,556.0,568.0,550.0,664.0,13508,13.600994313451537
617372,29,568,5520,608430,Lingapura,Karnataka,Shimoga,Shimoga,451,KARNATAKA,SHIMOGA,SHIMOGA,LINGAPURA,"Fluoride : 1.100, Iron : 0.400, Chloride : 350.000, Nitrate : 65.000, Hardness : 400.000",11-29-568-05520-608430,610.2859550561798,601.0,582.0,588.0,577.0,713.0,1780,28.62484432886776
617378,29,568,5520,608436,Bikkona Halli,Karnataka,Shimoga,Shimoga,371,KARNATAKA,SHIMOGA,SHIMOGA,BIKKONAHALLI,"Arsenic : 0.070, Fluoride : 0.500, Iron : 0.400, Chloride : 245.000, Nitrate : 45.000, Hardness : 275.000, Residual Chlorine : 0.500",11-29-568-05520-608436,697.3214690179583,693.0,630.0,655.0,621.0,836.0,6181,48.73910921465337
617379,29,568,5520,608437,Abbalagere,Karnataka,Shimoga,Shimoga,265,KARNATAKA,SHIMOGA,SHIMOGA,ABBALAGERE,"Iron : 1.000, Chloride : 300.000, Nitrate : 55.000, Hardness : 500.000",11-29-568-05520-608437,606.7185111803001,607.0,589.0,598.0,581.0,639.0,7066,11.347352116145002
617379,29,568,5520,608437,Abbalagere,Karnataka,Shimoga,Shimoga,266,KARNATAKA,SHIMOGA,SHIMOGA,ABBALAGERE,"Fluoride : 1.200, Iron : 0.450, Chloride : 300.000, Nitrate : 60.000",11-29-568-05520-608437,606.7185111803001,607.0,589.0,598.0,581.0,639.0,7066,11.347352116145002
617380,29,568,5520,608438,Hunasodu,Karnataka,Shimoga,Shimoga,269,KARNATAKA,SHIMOGA,SHIMOGA,HUNASODU,"Fluoride : 1.000, Iron : 0.500, Chloride : 300.000, Nitrate : 48.000",11-29-568-05520-608438,626.5991084222258,622.0,604.0,613.0,593.0,782.0,6281,20.160147527274493
617380,29,568,5520,608438,Hunasodu,Karnataka,Shimoga,Shimoga,270,KARNATAKA,SHIMOGA,SHIMOGA,HUNASODU,"Fluoride : 1.100, Iron : 0.400, Chloride : 500.000, Nitrate : 56.000, Hardness : 500.000",11-29-568-05520-608438,626.5991084222258,622.0,604.0,613.0,593.0,782.0,6281,20.160147527274493
617380,29,568,5520,608438,Hunasodu,Karnataka,Shimoga,Shimoga,271,KARNATAKA,SHIMOGA,SHIMOGA,HUNASODU,"Fluoride : 1.000, Iron : 0.300, Chloride : 380.000, Nitrate : 60.000, Hardness : 350.000",11-29-568-05520-608438,626.5991084222258,622.0,604.0,613.0,593.0,782.0,6281,20.160147527274493
617380,29,568,5520,608438,Hunasodu,Karnataka,Shimoga,Shimoga,272,KARNATAKA,SHIMOGA,SHIMOGA,HUNASODU,"Fluoride : 1.000, Iron : 0.350, Chloride : 300.000, Nitrate : 45.000, Hardness : 400.000",11-29-568-05520-608438,626.5991084222258,622.0,604.0,613.0,593.0,782.0,6281,20.160147527274493
617381,29,568,5520,608439,Basavana Ganguru,Karnataka,Shimoga,Shimoga,267,KARNATAKA,SHIMOGA,SHIMOGA,BASAVANAGANGUR,"Fluoride : 1.000, Iron : 0.350, Chloride : 600.000, Nitrate : 60.000, Hardness : 500.000",11-29-568-05520-608439,597.9205104831358,597.0,589.0,593.0,577.0,619.0,5485,6.512274961363814
617381,29,568,5520,608439,Basavana Ganguru,Karnataka,Shimoga,Shimoga,268,KARNATAKA,SHIMOGA,SHIMOGA,BASAVANAGANGUR,"Fluoride : 1.400, Iron : 0.500, Chloride : 400.000, Nitrate : 55.000",11-29-568-05520-608439,597.9205104831358,597.0,589.0,593.0,577.0,619.0,5485,6.512274961363814
617382,29,568,5520,608440,Mojappana Hosuru,Karnataka,Shimoga,Shimoga,274,KARNATAKA,SHIMOGA,SHIMOGA,MOJAPPANAHOSUR,"Fluoride : 1.000, Iron : 0.300, Chloride : 400.000, Nitrate : 50.000, Hardness : 400.000",11-29-568-05520-608440,608.6309090909091,611.0,596.45,602.0,592.0,627.0,550,7.276122162182839
617392,29,568,5520,608450,Kudli,Karnataka,Shimoga,Shimoga,386,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.200, Iron : 0.400, Chloride : 380.000, Nitrate : 48.000, Hardness : 360.000, Residual Chlorine : 0.350",11-29-568-05520-608450,574.7744867575615,574.0,566.0,570.0,561.0,596.0,6381,6.627488151026504
617392,29,568,5520,608450,Kudli,Karnataka,Shimoga,Shimoga,387,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 350.000, Nitrate : 50.000, Hardness : 380.000, Residual Chlorine : 0.200",11-29-568-05520-608450,574.7744867575615,574.0,566.0,570.0,561.0,596.0,6381,6.627488151026504
617392,29,568,5520,608450,Kudli,Karnataka,Shimoga,Shimoga,388,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608450,574.7744867575615,574.0,566.0,570.0,561.0,596.0,6381,6.627488151026504
617392,29,568,5520,608450,Kudli,Karnataka,Shimoga,Shimoga,389,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.000, Iron : 0.360, Chloride : 250.000, Nitrate : 60.000, Hardness : 350.000, Residual Chlorine : 0.250",11-29-568-05520-608450,574.7744867575615,574.0,566.0,570.0,561.0,596.0,6381,6.627488151026504
617394,29,568,5520,608452,Pillangere,Karnataka,Shimoga,Shimoga,412,KARNATAKA,SHIMOGA,SHIMOGA,PILLANGERE,"Fluoride : 1.000, Iron : 0.300, Chloride : 400.000, Nitrate : 45.000, Hardness : 370.000, Residual Chlorine : 0.250",11-29-568-05520-608452,572.3723561239548,572.0,563.0,569.0,559.0,595.0,4066,5.777269706382797
617394,29,568,5520,608452,Pillangere,Karnataka,Shimoga,Shimoga,413,KARNATAKA,SHIMOGA,SHIMOGA,PILLANGERE,"Fluoride : 1.000, Iron : 0.450, Chloride : 290.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608452,572.3723561239548,572.0,563.0,569.0,559.0,595.0,4066,5.777269706382797
617395,29,568,5520,608453,Javalli,Karnataka,Shimoga,Shimoga,411,KARNATAKA,SHIMOGA,SHIMOGA,JAVALLI,"Fluoride : 1.000, Iron : 0.350, Chloride : 280.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608453,587.3427818061964,588.0,576.0,581.0,570.0,608.0,3034,7.271219643861685
617396,29,568,5520,608454,Chikkudli,Karnataka,Shimoga,Shimoga,382,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 390.000, Nitrate : 45.000, Hardness : 330.000, Residual Chlorine : 0.250",11-29-568-05520-608454,583.7734340293204,583.0,573.0,578.0,568.0,601.0,2251,7.073531775512747
617396,29,568,5520,608454,Chikkudli,Karnataka,Shimoga,Shimoga,383,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.200, Iron : 0.300, Chloride : 370.000, Nitrate : 55.000, Hardness : 370.000, Residual Chlorine : 0.300",11-29-568-05520-608454,583.7734340293204,583.0,573.0,578.0,568.0,601.0,2251,7.073531775512747
617396,29,568,5520,608454,Chikkudli,Karnataka,Shimoga,Shimoga,384,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 365.000, Nitrate : 50.000, Hardness : 380.000, Residual Chlorine : 0.200",11-29-568-05520-608454,583.7734340293204,583.0,573.0,578.0,568.0,601.0,2251,7.073531775512747
617396,29,568,5520,608454,Chikkudli,Karnataka,Shimoga,Shimoga,385,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 320.000, Nitrate : 60.000, Hardness : 340.000, Residual Chlorine : 0.300",11-29-568-05520-608454,583.7734340293204,583.0,573.0,578.0,568.0,601.0,2251,7.073531775512747
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,309,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Nitrate : 45.000, Hardness : 400.000",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,310,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.300, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,311,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.300, Iron : 0.300, Chloride : 380.000, Nitrate : 50.000, Hardness : 500.000",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,312,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 49.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,313,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.700, Chloride : 800.000, Nitrate : 65.000, Hardness : 600.000",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,314,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,315,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.200, Iron : 0.300, Chloride : 400.000, Nitrate : 50.000, Hardness : 400.000",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617398,29,568,5520,608456,Belagalu,Karnataka,Shimoga,Shimoga,316,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608456,585.0045537340619,584.0,574.0,580.0,568.0,611.0,5490,7.334412317003959
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,309,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Nitrate : 45.000, Hardness : 400.000",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,310,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.300, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,311,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.300, Iron : 0.300, Chloride : 380.000, Nitrate : 50.000, Hardness : 500.000",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,312,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 49.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,313,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.700, Chloride : 800.000, Nitrate : 65.000, Hardness : 600.000",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,314,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,315,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.200, Iron : 0.300, Chloride : 400.000, Nitrate : 50.000, Hardness : 400.000",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617452,29,568,5520,608510,Belagalu,Karnataka,Shimoga,Shimoga,316,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608510,609.6125150421179,606.0,588.0,599.0,581.0,648.0,831,16.37699767234527
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,292,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Nitrate : 58.000, Hardness : 340.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,293,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 360.000, Nitrate : 50.000, Hardness : 340.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,294,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 350.000, Nitrate : 60.000, Hardness : 300.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,295,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 360.000, Nitrate : 56.000, Hardness : 340.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,296,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.500, Chloride : 300.000, Nitrate : 65.000, Hardness : 460.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,297,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 360.000, Nitrate : 48.000, Hardness : 340.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,298,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 450.000, Nitrate : 50.000, Hardness : 400.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,299,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.200, Iron : 0.300, Chloride : 360.000, Nitrate : 50.000, Hardness : 340.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,300,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.250, Iron : 0.500, Chloride : 300.000, Nitrate : 60.000, TDS : 650.000, Hardness : 350.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,301,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.350, Chloride : 300.000, Nitrate : 60.000, Hardness : 400.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,302,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.300, Iron : 0.400, Chloride : 500.000, Nitrate : 50.000, Hardness : 300.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,303,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.100, Iron : 0.330, Chloride : 360.000, Nitrate : 50.000, Hardness : 360.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,304,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.100, Iron : 0.300, Chloride : 300.000, Nitrate : 55.000, Hardness : 350.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,305,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 360.000, Nitrate : 50.000, Hardness : 340.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,306,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.400, Iron : 0.350, Chloride : 300.000, Nitrate : 50.000, Hardness : 400.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,307,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 47.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617400,29,568,5520,608458,B Beeranahalli,Karnataka,Shimoga,Shimoga,308,KARNATAKA,SHIMOGA,SHIMOGA,B.BEERANAHALLI,"Fluoride : 1.100, Iron : 0.320, Chloride : 300.000, Nitrate : 55.000, Hardness : 350.000",11-29-568-05520-608458,603.1757575757575,603.0,597.0,600.0,592.0,614.0,495,4.210546904400873
617407,29,568,5520,608465,Gowdanaykana Halli,Karnataka,Shimoga,Shimoga,319,KARNATAKA,SHIMOGA,SHIMOGA,GOWDANAYAKANAHALLI,"Fluoride : 1.000, Iron : 0.340, Chloride : 600.000, Nitrate : 50.000, Hardness : 380.000",11-29-568-05520-608465,607.8563968668408,608.0,599.0,605.0,595.0,624.0,1149,4.873268185219532
617407,29,568,5520,608465,Gowdanaykana Halli,Karnataka,Shimoga,Shimoga,320,KARNATAKA,SHIMOGA,SHIMOGA,GOWDANAYAKANAHALLI,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200",11-29-568-05520-608465,607.8563968668408,608.0,599.0,605.0,595.0,624.0,1149,4.873268185219532
617408,29,568,5520,608466,Buklapura,Karnataka,Shimoga,Shimoga,317,KARNATAKA,SHIMOGA,SHIMOGA,BUKLAPURA,"Fluoride : 1.300, Iron : 0.300, Chloride : 900.000, Nitrate : 50.000, Hardness : 500.000",11-29-568-05520-608466,606.4926350245499,607.0,594.0,601.0,590.0,620.0,611,7.191866297919685
617408,29,568,5520,608466,Buklapura,Karnataka,Shimoga,Shimoga,318,KARNATAKA,SHIMOGA,SHIMOGA,BUKLAPURA,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 55.000, Hardness : 350.000, Residual Chlorine : 0.300",11-29-568-05520-608466,606.4926350245499,607.0,594.0,601.0,590.0,620.0,611,7.191866297919685
617409,29,568,5520,608467,Kati Kere,Karnataka,Shimoga,Shimoga,438,KARNATAKA,SHIMOGA,SHIMOGA,KATIKERE,"Fluoride : 370.000, Iron : 0.300, Chloride : 360.000, Nitrate : 45.000, Magnesium : 1.000",11-29-568-05520-608467,590.3722451790634,590.0,580.0,585.0,573.0,615.0,2904,7.225905220381513
617409,29,568,5520,608467,Kati Kere,Karnataka,Shimoga,Shimoga,439,KARNATAKA,SHIMOGA,SHIMOGA,KATIKERE,"Fluoride : 1.200, Iron : 0.300, Nitrate : 60.000, Hardness : 340.000, Residual Chlorine : 0.300",11-29-568-05520-608467,590.3722451790634,590.0,580.0,585.0,573.0,615.0,2904,7.225905220381513
617414,29,568,5520,608472,Hosakoppa,Karnataka,Shimoga,Shimoga,362,KARNATAKA,SHIMOGA,SHIMOGA,HOSAKOPPA,"Fluoride : 1.100, Iron : 0.300, Chloride : 375.000, Nitrate : 74.000, Sulphates : 300.000, Calcium : 100.000, Hardness : 450.000, Residual Chlorine : 0.200",11-29-568-05520-608472,614.0261315912272,611.0,598.0,605.0,593.0,712.0,2143,14.78027807540903
617414,29,568,5520,608472,Hosakoppa,Karnataka,Shimoga,Shimoga,363,KARNATAKA,SHIMOGA,SHIMOGA,HOSAKOPPA,"Fluoride : 1.100, Iron : 0.400, Chloride : 300.000, Nitrate : 77.000, Sulphates : 400.000, Calcium : 100.000, Hardness : 550.000, Residual Chlorine : 0.500",11-29-568-05520-608472,614.0261315912272,611.0,598.0,605.0,593.0,712.0,2143,14.78027807540903
617415,29,568,5520,608473,Hosahalli,Karnataka,Shimoga,Shimoga,360,KARNATAKA,SHIMOGA,SHIMOGA,HOSAHALLI,"Fluoride : 1.200, Iron : 0.400, Chloride : 325.000, Nitrate : 48.000, Calcium : 100.000, Hardness : 375.000, Residual Chlorine : 0.200",11-29-568-05520-608473,593.1675675675675,593.0,584.0,589.0,568.0,615.0,4255,5.815282841771839
617415,29,568,5520,608473,Hosahalli,Karnataka,Shimoga,Shimoga,361,KARNATAKA,SHIMOGA,SHIMOGA,HOSAHALLI,"Fluoride : 1.300, Iron : 0.400, Chloride : 425.000, Nitrate : 63.000, Sulphates : 300.000, Calcium : 100.000, Hardness : 400.000, Residual Chlorine : 0.200",11-29-568-05520-608473,593.1675675675675,593.0,584.0,589.0,568.0,615.0,4255,5.815282841771839
617415,29,568,5520,608473,Hosahalli,Karnataka,Shimoga,Shimoga,410,KARNATAKA,SHIMOGA,SHIMOGA,HOISANAHALLY,"Fluoride : 1.100, Iron : 0.400, Chloride : 450.000, Nitrate : 58.000, Hardness : 400.000, Residual Chlorine : 0.200",11-29-568-05520-608473,593.1675675675675,593.0,584.0,589.0,568.0,615.0,4255,5.815282841771839
617417,29,568,5520,608475,Mathuru,Karnataka,Shimoga,Shimoga,404,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.000, Iron : 0.400, Chloride : 300.000, Nitrate : 70.000, Hardness : 350.000",11-29-568-05520-608475,582.6767002928734,582.0,571.0,579.0,557.0,601.0,6146,6.351185200138586
617417,29,568,5520,608475,Mathuru,Karnataka,Shimoga,Shimoga,405,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.100, Iron : 0.300, Chloride : 250.000, Nitrate : 0.500, Hardness : 300.000",11-29-568-05520-608475,582.6767002928734,582.0,571.0,579.0,557.0,601.0,6146,6.351185200138586
617417,29,568,5520,608475,Mathuru,Karnataka,Shimoga,Shimoga,406,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.200, Chloride : 300.000, Nitrate : 50.000, Hardness : 500.000",11-29-568-05520-608475,582.6767002928734,582.0,571.0,579.0,557.0,601.0,6146,6.351185200138586
617417,29,568,5520,608475,Mathuru,Karnataka,Shimoga,Shimoga,407,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.000, Iron : 0.400, Chloride : 250.000, Nitrate : 50.000, Hardness : 300.000",11-29-568-05520-608475,582.6767002928734,582.0,571.0,579.0,557.0,601.0,6146,6.351185200138586
617417,29,568,5520,608475,Mathuru,Karnataka,Shimoga,Shimoga,408,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 0.600, Iron : 0.400, Chloride : 600.000, Nitrate : 50.000, Hardness : 400.000",11-29-568-05520-608475,582.6767002928734,582.0,571.0,579.0,557.0,601.0,6146,6.351185200138586
